,offensiveness_score,old_score_perspective,new_score_perspective,bert_cos_similarity
4429,-0.208,0.112540044,0.035691574,0.9692409634590148
4430,0.25,0.4398409,0.010429831,0.8692201972007751
4431,0.167,0.15103401,0.15048122,0.5089532136917114
4432,0.312,0.5566829,0.067380086,0.7763420343399048
4433,0.021,0.16765249,0.032863233,0.7931528091430664
4434,0.167,0.13388206,0.1104733,0.8250956535339355
4435,-0.333,0.07845957,0.039462693,0.7152891159057617
4436,0.702,0.8460273,0.022846194,0.8362204432487488
4437,-0.292,0.02779579,0.015142105,0.8523634672164917
4438,-0.25,0.15490346,0.07212844,0.8471261262893677
4439,-0.021,0.23739935,0.012817383,0.5435529947280884
4440,-0.458,0.01834645,0.04760506,0.7732184529304504
4441,-0.213,0.081625134,0.0414203,0.8062301874160767
4442,-0.125,0.5532103,0.08795626,0.6465891599655151
4443,0.702,0.9248995,0.013508516,0.663321852684021
4444,-0.75,0.021903414,0.31825066,0.5770096778869629
4445,0.468,0.5885171,0.01834645,0.6768771409988403
4446,-0.083,0.02072494,0.03639866,0.8683276772499084
4447,0.146,0.49139655,0.011497946,0.6651086807250977
4448,-0.273,0.053295042,0.027560094,0.8637215495109558
4449,0.625,0.5566829,0.026735162,0.7355144023895264
4450,-0.17,0.22712809,0.11419344,0.7804605960845947
4451,0.062,0.20172562,0.029563503,0.9356222748756408
4452,0.479,0.78855824,0.029799197,0.5767412185668945
4453,0.255,0.7856813,0.022021262,0.912198841571808
4454,-0.404,0.04785245,0.20032968,0.8919867873191833
4455,0.771,0.78711975,0.017592486,0.818493664264679
4456,-0.208,0.03592727,0.20056234,0.9595110416412354
4457,-0.146,0.28425202,0.02048268,0.9297123551368712
4458,0.447,0.5559701,0.030859824,0.7866493463516235
4459,0.771,0.7308154,0.030270588,0.8570618629455566
4460,0.333,0.3625127,0.019728716,0.8081181049346924
4461,-0.292,0.037577134,0.026028076,0.9108217358589172
4462,-0.532,0.017215505,0.016587202,0.8413410186767578
4463,-0.604,0.01847211,0.02543884,0.8807775974273682
4464,-0.104,0.09958932,0.015770407,0.9102228879928588
4465,-0.396,0.17631748,0.011120965,0.4944902658462524
4466,0.708,0.6027529,0.014765122,0.7875224351882935
4467,-0.792,0.02035702,0.013822667,0.8769242763519287
4468,-0.25,0.04711028,0.045873325,0.8922474980354309
4469,-0.479,0.0414203,0.015644746,0.8642657995223999
4470,0.417,0.52139956,0.09481675,0.937633454799652
4471,0.083,0.51980776,0.03781283,0.8658262491226196
4472,-0.447,0.025556687,0.016964182,0.8726793527603149
4473,0.021,0.23667802,0.04315203,0.7501976490020752
4474,-0.5,0.046120718,0.028031485,0.7550492882728577
4475,-0.167,0.032156147,0.019728716,0.6378613114356995
4476,-0.438,0.03309893,0.010618322,0.9517468214035034
4477,-0.156,0.029092113,0.016838523,0.8712826371192932
4478,-0.021,0.35186127,0.05378982,0.8386775255203247
4479,0.208,0.11181668,0.021785567,0.8207032680511475
4480,0.562,0.718943,0.05824285,0.6071629524230957
4481,0.146,0.47886392,0.05230548,0.8133556246757507
4482,-0.062,0.046368107,0.031684756,0.8769766092300415
4483,0.208,0.30502358,0.017089844,0.7715119123458862
4484,-0.062,0.02072494,-1.0,0.9030562043190002
4485,0.457,0.85173553,0.048099842,0.7669965028762817
4486,-0.104,0.16098402,0.11161,0.8156075477600098
4487,0.125,0.39669925,0.029445656,0.8051316142082214
4488,0.894,0.9061063,-1.0,0.4865118563175201
4489,-0.562,0.3281604,0.010806813,0.7687591910362244
4490,-0.583,0.014890783,0.039935954,0.7349797487258911
4491,-0.333,0.051068526,0.019980038,0.7205108404159546
4492,-0.312,0.032391842,0.018849092,0.7548947930335999
4493,0.708,0.76523775,0.015896067,0.6577284336090088
4494,-0.188,0.014576632,0.02638162,0.7355740070343018
4495,-0.438,0.045378547,0.028856417,0.7662628293037415
4496,0.312,0.9209984,0.02826718,0.7392511367797852
4497,-0.562,0.030034892,-1.0,0.8481162786483765
4498,-0.812,0.027560094,0.09872158,0.8078873157501221
4499,0.146,0.18364124,0.023906821,0.8242290019989014
4500,-0.188,0.24603334,0.01633588,0.7466115951538086
4501,0.104,0.030506283,0.008733413,0.7876725792884827
4502,0.0,0.011246625,0.01608456,0.9684547781944276
4503,-0.271,0.022374803,0.019100413,0.7558503746986389
4504,-0.104,0.47119883,0.017718147,0.8371187448501587
4505,-0.646,0.023788974,0.027442247,0.7635625004768372
4506,-0.75,0.026617315,0.063423134,0.9900245666503906
4507,0.083,0.36095104,0.015707577,0.7197069525718689
4508,-0.021,0.08479069,0.24282593,0.7055497169494629
4509,0.021,0.2854835,0.035691574,0.8121611475944519
4510,-0.562,0.10826672,0.021314176,0.8309858441352844
4511,0.761,0.85173553,0.023906821,0.7888396382331848
4512,0.042,0.045873325,0.054284602,0.8536784648895264
4513,-0.625,0.09958932,0.02249265,0.8230621814727783
4514,0.688,0.85333383,-1.0,0.8450483679771423
4515,0.208,0.3308965,0.025556687,0.8094549179077148
4516,0.125,0.07371122,0.10089093,0.8609043955802917
4517,0.854,0.88599813,0.013948329,0.7711977958679199
4518,-0.354,0.03309893,0.016587202,0.907935917377472
4519,0.812,0.6342749,0.083999306,0.7948863506317139
4520,-0.312,0.2854903,0.026263772,0.8692478537559509
4521,0.708,0.8299589,0.25462922,0.8630026578903198
4522,0.739,0.911035,0.022139108,0.7205290198326111
4523,-0.229,0.3969567,0.05255287,0.8472616076469421
4524,0.729,0.85850734,0.1013248,0.750078022480011
4525,0.083,0.09958932,0.02107848,0.8181287050247192
4526,-0.125,0.05799546,-1.0,0.7777371406555176
4527,-0.604,0.01847211,0.024731753,0.7199546098709106
4528,0.478,0.6289369,0.043399423,0.8192614316940308
4529,0.583,0.8252207,0.7510937,0.7753274440765381
4530,0.848,0.9209984,0.043646812,0.874569296836853
4531,0.128,0.36095104,0.021903414,0.6769677996635437
4532,-0.149,0.06381883,0.021903414,0.7358457446098328
4533,-0.604,0.032156147,0.011183795,0.7864630818367004
4534,-0.042,0.036870047,0.009361716,0.7782227993011475
4535,-0.167,0.012754552,0.048842013,0.6579233407974243
4536,0.417,0.5885171,0.09741997,0.8002549409866333
4537,0.354,0.5972042,0.011560776,0.8923606276512146
4538,-0.532,0.007696713,0.09568449,0.8341675400733948
4539,0.438,0.37458646,0.01005285,0.8196273446083069
4540,-0.125,0.015142105,0.011560776,0.8734424114227295
4541,0.396,0.7856813,0.021667719,0.5809996128082275
4542,0.66,0.6308517,0.02638162,0.7927988767623901
4543,0.106,0.687436,0.059974585,0.8048125505447388
4544,0.021,0.09308127,0.10826672,0.9357287287712096
4545,0.792,0.85173553,0.47886392,0.8482115268707275
4546,0.542,0.78711975,0.027913637,0.791300356388092
4547,0.604,0.71760553,0.069754265,0.8892797231674194
4548,0.062,0.28087774,0.049336795,0.7907040119171143
4549,0.5,0.6852916,0.010304171,0.7644420266151428
4550,-0.34,0.015958898,0.085582085,0.8881883025169373
4551,-0.146,0.09438288,0.015770407,0.8411939144134521
4552,0.667,0.8540474,0.04067813,0.668856680393219
4553,0.848,0.8696708,0.05205809,0.8960379362106323
4554,-0.208,0.10089093,0.05354243,0.8963373303413391
4555,0.042,0.075294,0.021785567,0.8793937563896179
4556,0.021,0.04067813,0.019351736,0.7863050103187561
4557,0.271,0.200795,0.01225191,0.862644612789154
4558,-0.667,0.01847211,0.035691574,0.678338885307312
4559,-0.667,0.020960633,0.019854378,0.9687033891677856
4560,0.604,0.6827122,0.067380086,0.6899402141571045
4561,-0.229,0.10956833,0.022610499,0.9009315371513368
4562,-0.354,0.19409354,0.008607753,0.921959102153778
4563,-0.125,0.044141594,0.014702292,0.8840490579605103
4564,-0.5,0.01419965,0.010304171,0.9333034753799438
4565,-0.083,0.02343543,0.023788974,0.853805422782898
4566,0.106,0.41445592,0.010743983,0.8985642790794373
4567,-0.25,0.039462693,0.32971194,0.7809627652168274
4568,0.13,0.4014846,0.039462693,0.9010631442070008
4569,0.208,0.11181668,0.045873325,0.9291967749595642
4570,0.596,0.6852916,0.020607091,0.8119251728057861
4571,-0.083,0.02638162,0.04315203,0.9056011438369752
4572,-0.188,0.050821137,0.01608456,0.9065280556678772
4573,0.34,0.5885171,0.02968135,0.8266243934631348
4574,-0.5,0.033806015,0.15600902,0.9049732685089112
4575,-0.064,0.15600902,0.028620722,0.9340333938598632
4576,-0.229,0.055026773,0.06184035,0.9428881406784058
4577,0.0,0.08637348,0.017215505,0.802973210811615
4578,-0.255,0.06579731,0.029799197,0.8286938071250916
4579,-0.229,0.08320791,0.030741978,0.8967238664627075
4580,-0.479,0.05378982,0.03734144,0.8285012245178223
4581,0.128,0.19124292,0.14082454,0.9541109204292296
4582,-0.125,0.11140333,0.029327808,0.8701267242431641
4583,-0.104,0.05354243,0.04067813,0.9237974286079408
4584,-0.542,0.067380086,-1.0,0.8417143225669861
4585,-0.271,0.30319387,0.026499467,0.6522757411003113
4586,-0.042,0.027206551,0.01426248,0.9095200896263124
4587,-0.417,0.012000589,0.17111848,0.8536896109580994
4588,-0.128,0.123468354,0.049089402,0.8070714473724365
4589,-0.021,0.11078331,0.04067813,0.9013899564743042
4590,0.229,0.4645176,0.026735162,0.8725252747535706
4591,0.354,0.53579444,0.023199737,0.8549044728279114
4592,-0.146,0.049831573,0.009173225,0.9134251475334167
4593,-0.417,0.034277402,0.08795626,0.8865031003952026
4594,0.188,0.23667802,0.01822079,0.8356092572212219
4595,-0.146,0.6989911,0.008921904,0.8265916705131531
4596,0.021,0.45757914,0.02449606,0.8355283141136169
4597,-0.458,0.027324399,0.013571346,0.8198649883270264
4598,-0.354,0.01859777,0.029563503,0.8438192009925842
4599,-0.255,0.028031485,0.0137598375,0.8109161853790283
4600,-0.167,0.01419965,0.026145924,0.942559003829956
4601,-0.022,0.3140926,0.026145924,0.9370821714401244
4602,0.681,0.7998551,0.016838523,0.7749786376953125
4603,-0.542,0.024849601,0.45396814,0.8540725111961365
4604,0.396,0.52272606,0.019351736,0.898020327091217
4605,0.083,0.147767,0.017592486,0.8528404831886292
4606,-0.188,0.024731753,0.028856417,0.907720386981964
4607,-0.021,0.25462922,0.032863233,0.9355238676071168
4608,0.333,0.52811706,0.09308127,0.7070208787918091
4609,-0.312,0.14256015,0.027442247,0.8768367171287537
4610,-0.021,0.09525062,0.015958898,0.8114879131317139
4611,0.229,0.15932569,0.01608456,0.7599688768386841
4612,-0.229,0.03309893,0.024378212,0.8866474032402039
4613,0.091,0.03969839,0.37751234,0.933199107646942
4614,0.312,0.37073207,0.027324399,0.7932999134063721
4615,-0.125,0.20195828,0.0466155,0.8449374437332153
4616,0.271,0.1013248,0.037577134,0.7919553518295288
4617,-0.17,0.05304765,0.012817383,0.9127724170684814
4618,0.188,0.1991664,0.012126249,0.7816474437713623
4619,0.167,0.049336795,0.06025757,0.6406499743461609
4620,-0.191,0.09785384,0.03309893,0.858375072479248
4621,0.083,0.45243698,0.029917045,0.8435167670249939
4622,-0.125,0.0466155,0.16245349,0.8662197589874268
4623,0.167,0.55739564,0.016587202,0.6286712884902954
4624,0.489,0.6863638,0.20126031,0.7711789608001709
4625,0.0,0.23343207,0.16245349,0.7996514439582825
4626,0.021,0.15822013,-1.0,0.855013370513916
4627,-0.542,0.0154562555,0.18744208,0.6802228689193726
4628,0.833,0.83334327,0.020842785,0.5990628004074097
4629,-0.104,0.2854699,0.0073197307,0.5229477882385254
4630,-0.188,0.0054034065,0.014827953,0.795413613319397
4631,0.792,0.44933176,0.022021262,0.6393077373504639
4632,0.125,0.2359567,0.021785567,0.791983962059021
4633,-0.229,0.032156147,0.23451406,0.6879964470863342
4634,-0.043,0.4269174,0.019477395,0.6381723284721375
4635,-0.229,0.030859824,0.03969839,0.8005843758583069
4636,-0.458,0.04686289,0.019980038,0.9464967250823976
4637,0.417,0.6611249,0.007351146,0.8322023153305054
4638,-0.574,0.00816794,0.01218908,0.9423171281814576
4639,-0.326,0.2359567,0.011749268,0.801389217376709
4640,0.292,0.7308154,0.02107848,0.6689782738685608
4641,0.413,0.85173553,0.044388983,0.8295738101005554
4642,0.646,0.6863638,0.011623607,0.8596662282943726
4643,-0.562,0.022256956,0.017089844,0.7818976640701294
4644,0.0,0.09828771,0.03969839,0.6941334009170532
4645,-0.083,0.1140901,0.04216247,0.4645132422447204
4646,0.021,0.37751234,0.14950264,0.8363493084907532
4647,0.196,0.29405528,0.1104733,0.6547030806541443
4648,-0.104,0.19314334,0.055768944,0.7925165891647339
4649,-0.106,0.15600902,0.031213367,0.8022422194480896
4650,0.354,0.53579444,0.16851899,0.7871532440185547
4651,0.681,0.6611249,0.01419965,0.7845244407653809
4652,-0.37,0.014450971,0.027324399,0.8772096633911133
4653,-0.479,0.024849601,0.05651112,0.6705237627029419
4654,-0.146,0.09308127,0.034277402,0.8377350568771362
4655,-0.604,0.033334624,0.18649188,0.7273596525192261
4656,0.128,0.4269174,0.32919475,0.782935380935669
4657,-0.149,0.25462922,0.11305673,0.8627976775169373
4658,0.354,0.36043653,0.02826718,0.7486783862113953
4659,-0.25,0.09112182,0.022964042,0.7131693363189697
4660,-0.375,0.03357032,0.019980038,0.8648520708084106
4661,-0.255,0.4850187,0.025085296,0.7052150368690491
4662,0.104,0.10956833,0.04067813,0.7292032837867737
4663,-0.042,0.25084448,0.017969469,0.8010450005531311
4664,-0.417,0.05280026,-1.0,0.7740120887756348
4665,0.479,0.74954444,0.02107848,0.6690288186073303
4666,0.167,0.2820025,0.016964182,0.8959747552871704
4667,0.708,0.5566829,0.15932569,0.6997464895248413
4668,0.083,0.30319387,0.019728716,0.8759161233901978
4669,-0.426,0.05378982,0.017969469,0.485962837934494
4670,-0.213,0.32128486,0.010429831,0.8196312189102173
4671,-0.354,0.02107848,0.03875561,0.6700278520584106
4672,0.167,0.21776234,0.02920996,0.6862867474555969
4673,0.125,0.04315203,0.43720075,0.9391690492630004
4674,-0.021,0.50759226,0.23235008,0.830638587474823
4675,0.042,0.32182294,0.17805049,0.9474598169326782
4676,0.646,0.8252207,0.043399423,0.9030752778053284
4677,-0.354,0.08083374,0.51980776,0.9357539415359496
4678,0.438,0.53579444,0.026970858,0.8635257482528687
4679,-0.234,0.081625134,0.017341165,0.8446567058563232
4680,-0.146,0.13908891,0.05651112,0.8232060074806213
4681,-0.25,0.09112182,0.028974265,0.90875506401062
4682,0.375,0.11161,0.05280026,0.8161647915840149
4683,0.083,0.10002319,0.2667042,0.8425014615058899
4684,0.021,0.41910073,0.025085296,0.8433181643486023
4685,0.083,0.049831573,0.036162965,0.9009395837783812
4686,0.0,0.034041706,0.044141594,0.8889210820198059
4687,0.479,0.3974717,0.044636376,0.8542065024375916
4688,0.511,0.41690505,0.01822079,0.8716607093811035
4689,-0.167,0.017718147,0.032627538,0.955239474773407
4690,-0.208,0.036870047,0.012566062,0.8705042600631714
4691,-0.208,0.06381883,0.07845957,0.44794562458992
4692,0.188,0.36867723,0.022139108,0.7920616269111633
4693,0.208,0.17718399,0.017215505,0.7663838267326355
4694,-0.167,0.09394901,0.147767,0.8881499171257019
4695,-0.021,0.17025198,0.009110395,0.9461670517921448
4696,-0.208,0.023788974,0.02249265,0.9009135961532592
4697,-0.271,0.04166769,0.033806015,0.7527489066123962
4698,-0.042,0.10002319,0.02543884,0.8571459650993347
4699,-0.271,0.045625936,0.012691722,0.8865005970001221
4700,-0.042,0.08479069,0.20219094,0.8749147653579712
4701,0.25,0.4421347,0.077668175,0.8982141613960266
4702,-0.021,0.2854835,0.051068526,0.8294021487236023
4703,-0.128,0.14950264,0.021314176,0.9088817238807678
4704,0.521,0.718943,0.01017851,0.8353465795516968
4705,-0.062,0.30439767,0.017466826,0.873746395111084
4706,0.83,0.95048624,0.007539637,0.9003808498382568
4707,-0.375,0.06381883,0.07608539,0.8785251379013062
4708,-0.312,0.07371122,0.015204934,0.8054357171058655
4709,-0.667,0.019728716,0.06104896,0.9097018837928772
4710,-0.25,0.069754265,0.034748793,0.8332934975624084
4711,-0.354,0.031684756,0.08004235,0.9010396003723145
4712,-0.188,0.23523538,0.039226998,0.8433473110198975
4713,0.521,0.75208336,0.022374803,0.7836618423461914
4714,-0.167,0.034513097,0.044636376,0.7040652632713318
4715,0.0,0.17198499,0.013382856,0.8282889127731323
4716,-0.106,0.04735767,0.14256015,0.8350555896759033
4717,0.458,0.7761081,0.0126288915,0.7796825766563416
4718,-0.333,0.17198499,0.013508516,0.7631475329399109
4719,-0.447,0.025674535,0.23162876,0.816426157951355
4720,0.188,0.43720075,0.009424546,0.8147181868553162
4721,-0.521,0.015644746,0.016210219,0.822833240032196
4722,-0.104,0.009990019,0.0064086914,0.9386638402938844
4723,-0.213,0.008733413,0.044141594,0.7141191959381104
4724,0.312,0.19870108,0.008984734,0.7797592282295227
4725,0.083,0.2820025,0.039226998,0.7050672173500061
4726,0.125,0.3811502,0.04290464,0.8499040603637695
4727,0.25,0.103060275,0.032156147,0.9381402134895324
4728,-0.208,0.034513097,0.029799197,0.8473670482635498
4729,0.333,0.32919475,0.029563503,0.9361957311630248
4730,0.229,0.1013248,0.02638162,0.8473341464996338
4731,-0.229,0.034041706,0.022728346,0.9194130897521972
4732,-0.104,0.069754265,0.013634177,0.9028372764587402
4733,-0.208,0.02343543,0.040925518,0.9281743168830872
4734,0.062,0.26859093,0.019477395,0.7174783945083618
4735,-0.104,0.028149333,0.010995304,0.9398863315582277
4736,-0.457,0.077668175,0.013257195,0.71977299451828
4737,-0.708,0.017341165,0.07608539,0.7786896228790283
4738,0.065,0.1373533,0.0201057,0.88629150390625
4739,0.812,0.8460273,0.037577134,0.7712152600288391
4740,0.717,0.6308517,0.23523538,0.9027818441390992
4741,-0.208,0.32397532,0.12086493,0.8874010443687439
4742,-0.062,0.25462922,0.013571346,0.7718979120254517
4743,0.065,0.15600902,0.077668175,0.750023603439331
4744,-0.062,0.39441586,0.04711028,0.8763896226882935
4745,-0.479,0.054531995,0.02343543,0.5078880786895752
4746,-0.146,0.0438942,0.0438942,0.5940172672271729
4747,0.083,0.39842087,0.017718147,0.8542969822883606
4748,0.5,0.45921504,0.061444655,0.9252581000328064
4749,0.417,0.681338,0.010492661,0.8362788558006287
4750,0.062,0.4575469,0.0069113337,0.5531626343727112
4751,-0.085,0.019100413,0.011497946,0.9374524354934692
4752,-0.146,0.028031485,0.033334624,0.700141191482544
4753,-0.167,0.017969469,0.02779579,0.8193619251251221
4754,0.25,0.16851899,0.21508642,0.8777285814285278
4755,0.625,0.6342749,0.102192536,0.8800132870674133
4756,0.417,0.20219094,0.02035702,0.7825340032577515
4757,0.0,0.27412915,0.011874928,0.6956948041915894
4758,-0.167,0.23739935,0.11223003,0.8979884386062622
4759,0.021,0.11171334,0.016210219,0.8686867952346802
4760,-0.396,0.025085296,0.04315203,0.6548462510108948
4761,-0.083,0.32764325,0.009047564,0.5454758405685425
4762,0.0,0.3281604,0.02308189,0.6135547161102295
4763,0.532,0.4269174,0.032863233,0.6522775292396545
4764,0.188,0.47886392,0.05230548,0.7437989115715027
4765,0.312,0.47173777,0.01822079,0.8081250190734863
4766,0.188,0.2853768,0.13908891,0.8102394342422485
4767,0.188,0.3389984,0.030859824,0.8455680012702942
4768,-0.042,0.05354243,0.025910228,0.916886568069458
4769,0.0,0.11450345,0.057748068,0.8530265092849731
4770,0.292,0.47886392,0.028620722,0.9201456308364868
4771,0.146,0.4645176,0.06817148,0.87434321641922
4772,0.083,0.09741997,0.071337044,0.9205011129379272
4773,-0.34,0.09308127,0.25727063,0.740868091583252
4774,-0.062,0.2820025,0.05799546,0.9262993335723876
4775,0.333,0.295883,0.043646812,0.8780078887939453
4776,0.34,0.1587729,0.08637348,0.9159538745880128
4777,0.292,0.17631748,0.02249265,0.9139732122421264
4778,0.104,0.50503236,0.10045706,0.7813824415206909
4779,0.604,0.49139655,0.2854937,0.8782293796539307
4780,0.0,0.27412915,-1.0,0.8884875774383545
4781,0.062,0.15766735,0.19409354,0.9025866985321044
4782,0.208,0.4645176,0.02449606,0.8487976789474487
4783,0.833,0.9061063,0.034984488,0.8763556480407715
4784,0.383,0.60254884,0.012566062,0.8798940181732178
4785,0.723,0.8252207,0.01225191,0.569896936416626
4786,-0.522,0.024613906,0.013634177,0.8305479288101196
4787,-0.021,0.03062413,0.0154562555,0.7757790684700012
4788,-0.25,0.016838523,0.011560776,0.8161069750785828
4789,-0.208,0.01438814,0.051810697,0.7806215286254883
4790,0.167,0.36456755,-1.0,0.6803393363952637
4791,-0.521,0.031684756,0.03015274,0.7956452369689941
4792,-0.34,0.049584184,0.012126249,0.8050210475921631
4793,-0.062,0.22311419,0.043399423,0.7223221063613892
4794,0.729,0.8460273,0.032863233,0.8273405432701111
4795,0.104,0.23271075,0.0154562555,0.893182635307312
4796,-0.167,0.19314334,0.16043124,0.9535140991210938
4797,0.5,0.6667219,0.01646154,0.8407429456710815
4798,-0.312,0.059479803,0.023199737,0.8527153134346008
4799,-0.125,0.024378212,0.09741997,0.9779211282730104
4800,0.229,0.06421452,0.04166769,0.8661203384399414
4801,0.812,0.9288007,0.09033044,0.7953751087188721
4802,0.229,0.15711457,0.37694603,0.9111418128013612
4803,0.0,0.38434127,0.036870047,0.7958618402481079
4804,-0.625,0.014136819,0.027677942,0.7775517702102661
4805,-0.104,0.083999306,0.020842785,0.7545946836471558
4806,-0.511,0.024378212,0.035691574,0.7259349226951599
4807,-0.167,0.04240986,0.034748793,0.9499800205230712
4808,0.104,0.46186632,0.055274166,0.8649172782897949
4809,0.188,0.15324512,0.01426248,0.8993452191352844
4810,-0.146,0.017215505,0.023671126,0.8553165197372437
4811,-0.239,0.050078966,0.032627538,0.7471840977668762
4812,-0.521,0.026970858,0.022728346,0.9097278118133544
4813,-0.128,0.038991302,0.23523538,0.8906035423278809
4814,0.729,0.8778702,0.01859777,0.9158093333244324
4815,-0.229,0.031449065,0.013445686,0.8669565320014954
4816,-0.021,0.14256015,0.083999306,0.8872101306915283
4817,0.333,0.3281604,0.165053,0.948148250579834
4818,0.0,0.11652588,0.06381883,0.8365559577941895
4819,0.167,0.3375374,0.25462922,0.9115346670150756
4820,0.417,0.24924077,0.02543884,0.8927046656608582
4821,0.979,0.93383175,0.045131154,0.6096531748771667
4822,-0.5,0.061444655,0.056263726,0.8403966426849365
4823,0.625,0.5024724,0.09958932,0.905209183692932
4824,0.542,0.5885171,0.08083374,0.9172942638397216
4825,0.064,0.17545098,0.0065971822,0.8854784369468689
4826,0.104,0.15545623,0.041915078,0.7402167320251465
4827,-0.167,0.05230548,0.008544922,0.7678858041763306
4828,0.688,0.52139956,0.032863233,0.7909137010574341
4829,-0.104,0.11098998,0.020607091,0.8274191617965698
4830,0.062,0.1182615,0.025085296,0.8481301069259644
4831,0.125,0.17025198,0.20032968,0.796959638595581
4832,0.104,0.28548008,0.08083374,0.9429045915603638
4833,-0.208,0.08953904,0.024849601,0.851213276386261
4834,0.188,0.30427247,0.032156147,0.6973574161529541
4835,-0.042,0.1537979,0.08004235,0.8270530104637146
4836,0.667,0.91625386,0.016587202,0.7230459451675415
4837,-0.128,0.034041706,-1.0,0.9146500825881958
4838,0.0,0.50789946,0.026499467,0.9028557538986206
4839,0.354,0.50789946,0.121732734,0.854947566986084
4840,0.146,0.32074678,0.056263726,0.9680079817771912
4841,0.146,0.17805049,0.021667719,0.9169163107872008
4842,-0.312,0.16851899,0.2854699,0.8566868901252747
4843,0.104,0.46982017,0.049089402,0.8958503007888794
4844,0.022,0.36095104,0.04315203,0.931515336036682
4845,0.312,0.39231625,0.2853768,0.8083250522613525
4846,-0.064,0.46982017,0.03875561,0.8752034306526184
4847,-0.521,0.022374803,0.013634177,0.6837689876556396
4848,-0.085,0.045131154,0.15435068,0.8858283758163452
4849,0.146,0.13908891,0.016712861,0.8950448632240295
4850,0.729,0.91625386,0.33338684,0.8161661624908447
4851,0.729,0.7570315,0.017089844,0.9014595150947572
4852,-0.362,0.028974265,0.020231359,0.7026973366737366
4853,0.583,0.5532103,0.17805049,0.9117092490196228
4854,0.667,0.78855824,0.036870047,0.930852472782135
4855,0.438,0.6611249,0.009801528,0.918867528438568
4856,0.562,0.7998551,0.37751234,0.8071045875549316
4857,0.312,0.45396814,0.11057663,0.9481973648071288
4858,0.188,0.5885171,0.15490346,0.8733283281326294
4859,-0.091,0.19694418,0.09394901,0.7756080627441406
4860,-0.021,0.19986437,0.15269235,0.8557865619659424
4861,0.0,0.2396185,0.075294,0.923076033592224
4862,0.167,0.18174082,0.014450971,0.9033033847808838
4863,-0.396,0.012880214,0.017843807,0.8695390820503235
4864,-0.375,0.017466826,0.013508516,0.9162231087684632
4865,-0.271,0.01438814,0.055521555,0.8975161910057068
4866,0.354,0.6544696,0.03545588,0.8435424566268921
4867,0.583,0.6744087,0.010995304,0.9301421642303468
4868,-0.417,0.25915736,0.023553278,0.6897114515304565
4869,-0.271,0.026617315,0.019728716,0.9344005584716796
4870,-0.021,0.023553278,0.010492661,0.8416576385498047
4871,0.042,0.06184035,0.15435068,0.9038087725639344
4872,0.062,0.18079062,0.013005874,0.7939009070396423
4873,-0.083,0.16851899,0.041915078,0.5766115188598633
4874,-0.022,0.04315203,0.015958898,0.7977867722511292
4875,-0.021,0.02402467,0.02873857,0.942862868309021
4876,-0.149,0.2540519,0.012754552,0.8274610042572021
4877,0.396,0.8252207,0.022374803,0.8009742498397827
4878,-0.229,0.18744208,0.069754265,0.86738520860672
4879,0.146,0.52811706,0.03969839,0.8809546232223511
4880,-0.146,0.091913216,0.11119666,0.6980220675468445
4881,0.708,0.95048624,0.023553278,0.5648007988929749
4882,-0.083,0.05205809,0.045131154,0.7958425283432007
4883,-0.062,0.18269104,-1.0,0.8500653505325317
4884,-0.146,0.07608539,0.08716487,0.9097002148628236
4885,-0.458,0.10653123,0.050326355,0.6798995733261108
4886,-0.348,0.025792383,0.034513097,0.6242536902427673
4887,0.604,0.8364697,0.026970858,0.7847858667373657
4888,0.638,0.9391453,0.05750068,0.7629338502883911
4889,0.625,0.8988238,0.034277402,0.7633830308914185
4890,-0.104,0.11140333,0.054779384,0.8684453964233398
4891,0.875,0.96426713,0.08479069,0.6073044538497925
4892,-0.375,0.04834723,0.030270588,0.8832612037658691
4893,0.375,0.44393396,0.036634352,0.9055925011634828
4894,-0.617,0.05280026,0.026735162,0.9356006383895874
4895,-0.271,0.025910228,0.47173777,0.9311407804489136
4896,0.312,0.54823303,0.06579731,0.7223466038703918
4897,-0.326,0.062236045,0.020960633,0.7570890188217163
4898,-0.062,0.19504376,0.015330595,0.6532287001609802
4899,0.75,0.7675452,0.017089844,0.7030586004257202
4900,-0.125,0.021314176,0.10783285,0.9329013228416444
4901,-0.125,0.30539915,0.019854378,0.8360726833343506
4902,-0.562,0.12867521,0.013822667,0.8569321632385254
4903,-0.604,0.014827953,0.023788974,0.9471616744995116
4904,0.083,0.44573322,0.06500591,0.8577351570129395
4905,0.812,0.64447093,0.021432023,0.9532223343849182
4906,0.125,0.3048984,0.017718147,0.9037057161331176
4907,-0.438,0.012880214,0.035691574,0.6551209092140198
4908,0.542,0.7761081,0.037577134,0.9202255010604858
4909,-0.191,0.04315203,0.01419965,0.8614374399185181
4910,-0.458,0.029327808,0.010869644,0.5023646354675293
4911,-0.298,0.011560776,0.008733413,0.911765992641449
4912,-0.562,0.0103670005,0.016021729,0.8772497177124023
4913,-0.083,0.104795754,0.02035702,0.941781759262085
4914,-0.229,0.050326355,0.013320025,0.620631992816925
4915,-0.312,0.05304765,0.22712809,0.7756313681602478
4916,0.458,0.718943,0.031213367,0.8802088499069214
4917,-0.042,0.15766735,0.022139108,0.8539515733718872
4918,0.479,0.8115627,0.011372286,0.8737420439720154
4919,-0.146,0.015896067,0.01633588,0.7772849798202515
4920,-0.271,0.020607091,0.014702292,0.8262863755226135
